APHUS_MTRNT_PC_LGZ_DISTB_FCLTY_LCT_LKFM_NO|SIDO_NM|SIGNGU_NM|TNSHP_NM|EMD_NM|HONO_NM|HONO_LO|HONO_LA|MTRNT_CLSF|SMOEU|CNTRCT_DE|GTN|MNTH_RENTCG|FLR|BULD_YR|NGHB_LGZ_DISTB_FCLTY|NGHB_LGZ_DISTB_FCLTY_LO|NGHB_LGZ_DISTB_FCLTY_LA|NGHB_LGZ_DISTB_FCLTY_DSTNC|__source_file|LTNO_NM|LTNO_LO|LTNO_LA|BILDNG_YR|bonbun|bubun|bonbun4|bubun4|PNU
25721|서울특별시|강서구||화곡동|1074-3|126.83848|37.54059|월세|51.4|20230318|3,000|100|3|2010|우성상가시장|126.8255|37.52255|2.309|유통시설2301_csv.csv|||||1074|3|1074|0003|1150010300110740003
25722|서울특별시|강서구||화곡동|1075-27|126.84059|37.5408|전세|14.4|20230516|11,000|0|6|2015|홈플러스(주) 강서점|126.85492|37.55853|2.34167|유통시설2301_csv.csv|||||1075|27|1075|0027|1150010300110750027
25723|서울특별시|강서구||화곡동|1076-9|126.84171|37.54088|전세|28.74|20230125|23,660|0|12|2018|홈플러스(주) 강서점|126.85492|37.55853|2.28233|유통시설2301_csv.csv|||||1076|9|1076|0009|1150010300110760009
25724|서울특별시|강서구||화곡동|1076-9|126.84171|37.54088|전세|28.91|20230429|19,000|0|12|2018|홈플러스(주) 강서점|126.85492|37.55853|2.28233|유통시설2301_csv.csv|||||1076|9|1076|0009|1150010300110760009
25725|서울특별시|강서구||화곡동|1078-14|126.83994|37.5395|월세|62.37|20230313|9,700|25|-1|2002|우성상가시장|126.8255|37.52255|2.27434|유통시설2301_csv.csv|||||1078|14|1078|0014|1150010300110780014
25726|서울특별시|강서구||화곡동|1078-22|126.84027|37.53976|전세|29.04|20230501|16,000|0|4|2015|우성상가시장|126.8255|37.52255|2.31527|유통시설2301_csv.csv|||||1078|22|1078|0022|1150010300110780022
25727|서울특별시|강서구||화곡동|1079-13|126.84024|37.54008|전세|47.88|20230313|19,000|0|2|2009|우성상가시장|126.8255|37.52255|2.34303|유통시설2301_csv.csv|||||1079|13|1079|0013|1150010300110790013
25728|서울특별시|강서구||화곡동|1079-16|126.8401|37.5403|월세|35.5|20230504|1,000|62|2|2002|우성상가시장|126.8255|37.52255|2.35636|유통시설2301_csv.csv|||||1079|16|1079|0016|1150010300110790016
25729|서울특별시|강서구||화곡동|1079-17|126.84002|37.54042|전세|63.18|20230310|22,050|0|4|2000|우성상가시장|126.8255|37.52255|2.36386|유통시설2301_csv.csv|||||1079|17|1079|0017|1150010300110790017
25730|서울특별시|강서구||화곡동|1079-26|126.84015|37.53996|전세|42.91|20230315|18,000|0|2|2009|우성상가시장|126.8255|37.52255|2.32724|유통시설2301_csv.csv|||||1079|26|1079|0026|1150010300110790026
25731|서울특별시|강서구||화곡동|1079-28|126.83992|37.53993|전세|39.44|20230509|13,000|0|2|2013|우성상가시장|126.8255|37.52255|2.31363|유통시설2301_csv.csv|||||1079|28|1079|0028|1150010300110790028
25732|서울특별시|강서구||화곡동|1079-7|126.84012|37.5406|월세|53.7|20230113|12,000|25|1|2003|홈플러스(주) 강서점|126.85492|37.55853|2.38305|유통시설2301_csv.csv|||||1079|7|1079|0007|1150010300110790007
25733|서울특별시|강서구||화곡동|1079-9|126.84024|37.54042|월세|36.72|20230216|500|40|1|2002|우성상가시장|126.8255|37.52255|2.37461|유통시설2301_csv.csv|||||1079|9|1079|0009|1150010300110790009
25734|서울특별시|강서구||화곡동|1081-13|126.83828|37.5398|전세|64.29|20230225|19,000|0|3|2003|우성상가시장|126.8255|37.52255|2.22485|유통시설2301_csv.csv|||||1081|13|1081|0013|1150010300110810013
25735|서울특별시|강서구||화곡동|1081-20|126.83818|37.53962|전세|41.94|20230510|12,000|0|4|2012|우성상가시장|126.8255|37.52255|2.20269|유통시설2301_csv.csv|||||1081|20|1081|0020|1150010300110810020
25736|서울특별시|강서구||화곡동|1082-13|126.8375|37.53979|전세|57.99|20230321|16,600|0|2|1996|우성상가시장|126.8255|37.52255|2.18961|유통시설2301_csv.csv|||||1082|13|1082|0013|1150010300110820013
25737|서울특별시|강서구||화곡동|1082-17|126.83726|37.53981|전세|60.93|20230407|12,000|0|-1|2001|우성상가시장|126.8255|37.52255|2.18153|유통시설2301_csv.csv|||||1082|17|1082|0017|1150010300110820017
25738|서울특별시|강서구||화곡동|1082-17|126.83726|37.53981|월세|60.73|20230628|18,000|5|3|2001|우성상가시장|126.8255|37.52255|2.18153|유통시설2301_csv.csv|||||1082|17|1082|0017|1150010300110820017
25739|서울특별시|강서구||화곡동|1082-25|126.83665|37.53969|전세|28.71|20230207|16,800|0|3|2013|우성상가시장|126.8255|37.52255|2.14499|유통시설2301_csv.csv|||||1082|25|1082|0025|1150010300110820025
25740|서울특별시|강서구||화곡동|1082-25|126.83665|37.53969|전세|35.95|20230217|20,900|0|3|2013|우성상가시장|126.8255|37.52255|2.14499|유통시설2301_csv.csv|||||1082|25|1082|0025|1150010300110820025
25741|서울특별시|강서구||화곡동|1082-25|126.83665|37.53969|월세|36.29|20230628|3,000|80|5|2013|우성상가시장|126.8255|37.52255|2.14499|유통시설2301_csv.csv|||||1082|25|1082|0025|1150010300110820025
25742|서울특별시|강서구||화곡동|1082-27|126.83698|37.53995|전세|39.7|20230511|7,000|0|-1|1992|우성상가시장|126.8255|37.52255|2.18375|유통시설2301_csv.csv|||||1082|27|1082|0027|1150010300110820027
25743|서울특별시|강서구||화곡동|1082-28|126.8371|37.53998|전세|39.94|20230207|14,000|0|3|1992|우성상가시장|126.8255|37.52255|2.19195|유통시설2301_csv.csv|||||1082|28|1082|0028|1150010300110820028
25744|서울특별시|강서구||화곡동|1083-13|126.83748|37.53948|월세|20.23|20230331|6,400|10|4|2001|우성상가시장|126.8255|37.52255|2.15858|유통시설2301_csv.csv|||||1083|13|1083|0013|1150010300110830013
25745|서울특별시|강서구||화곡동|1083-21|126.8378|37.5395|전세|44.4|20230621|23,800|0|3|2017|우성상가시장|126.8255|37.52255|2.17415|유통시설2301_csv.csv|||||1083|21|1083|0021|1150010300110830021
25746|서울특별시|강서구||화곡동|1083-29|126.83728|37.53928|전세|34.17|20230331|14,000|0|4|2012|우성상가시장|126.8255|37.52255|2.1305|유통시설2301_csv.csv|||||1083|29|1083|0029|1150010300110830029
25747|서울특별시|강서구||화곡동|1083-30|126.83717|37.53924|월세|21.2|20230313|500|47|5|2015|우성상가시장|126.8255|37.52255|2.12188|유통시설2301_csv.csv|||||1083|30|1083|0030|1150010300110830030
25748|서울특별시|강서구||화곡동|1083-32|126.83699|37.53916|전세|36.37|20230206|11,800|0|4|2003|우성상가시장|126.8255|37.52255|2.10698|유통시설2301_csv.csv|||||1083|32|1083|0032|1150010300110830032
25749|서울특별시|강서구||화곡동|1084-50|126.83779|37.5392|전세|30.36|20230520|12,000|0|4|2011|우성상가시장|126.8255|37.52255|2.14556|유통시설2301_csv.csv|||||1084|50|1084|0050|1150010300110840050
25750|서울특별시|강서구||화곡동|1084-57|126.83796|37.53926|전세|46.23|20230419|22,100|0|3|2015|우성상가시장|126.8255|37.52255|2.15925|유통시설2301_csv.csv|||||1084|57|1084|0057|1150010300110840057
25751|서울특별시|강서구||화곡동|1085-14|126.83809|37.53888|월세|17.07|20230320|500|50|2|2015|우성상가시장|126.8255|37.52255|2.12853|유통시설2301_csv.csv|||||1085|14|1085|0014|1150010300110850014
25752|서울특별시|강서구||화곡동|1085-16|126.8383|37.53896|월세|52.68|20230222|1,000|72|2|1998|우성상가시장|126.8255|37.52255|2.14552|유통시설2301_csv.csv|||||1085|16|1085|0016|1150010300110850016
25753|서울특별시|강서구||화곡동|1085-29|126.83832|37.53881|월세|52.18|20230608|10,000|40|3|2008|우성상가시장|126.8255|37.52255|2.13228|유통시설2301_csv.csv|||||1085|29|1085|0029|1150010300110850029
25754|서울특별시|강서구||화곡동|1085-5|126.83721|37.53852|전세|49.86|20230303|18,600|0|2|2007|우성상가시장|126.8255|37.52255|2.05395|유통시설2301_csv.csv|||||1085|5|1085|0005|1150010300110850005
25755|서울특별시|강서구||화곡동|1085-8|126.8374|37.53853|월세|68.17|20230623|2,000|110|4|2001|우성상가시장|126.8255|37.52255|2.06368|유통시설2301_csv.csv|||||1085|8|1085|0008|1150010300110850008
25756|서울특별시|강서구||화곡동|1086-29|126.83653|37.5383|전세|50.88|20230522|13,600|0|1|2001|우성상가시장|126.8255|37.52255|2.00337|유통시설2301_csv.csv|||||1086|29|1086|0029|1150010300110860029
25757|서울특별시|강서구||화곡동|1087|126.83494|37.53838|월세|55.48|20230109|7,000|70|8|2003|우성상가시장|126.8255|37.52255|1.94744|유통시설2301_csv.csv|||||1087|0|1087|0000|1150010300110870000
25758|서울특별시|강서구||화곡동|1087-16|126.83609|37.53847|전세|49.59|20230215|15,200|0|5|2001|우성상가시장|126.8255|37.52255|2.00118|유통시설2301_csv.csv|||||1087|16|1087|0016|1150010300110870016
25759|서울특별시|강서구||화곡동|1087-29|126.83562|37.53819|전세|23.66|20230104|16,000|0|2|2020|우성상가시장|126.8255|37.52255|1.95455|유통시설2301_csv.csv|||||1087|29|1087|0029|1150010300110870029
25760|서울특별시|강서구||화곡동|1087-29|126.83562|37.53819|전세|23.63|20230313|18,000|0|3|2020|우성상가시장|126.8255|37.52255|1.95455|유통시설2301_csv.csv|||||1087|29|1087|0029|1150010300110870029
25761|서울특별시|강서구||화곡동|1087-5|126.83548|37.53858|전세|83.7|20230628|28,400|0|8|1996|우성상가시장|126.8255|37.52255|1.98764|유통시설2301_csv.csv|||||1087|5|1087|0005|1150010300110870005
25762|서울특별시|강서구||화곡동|1088|126.83519|37.53775|전세|38.72|20230118|17,200|0|4|2011|우성상가시장|126.8255|37.52255|1.89386|유통시설2301_csv.csv|||||1088|0|1088|0000|1150010300110880000
25763|서울특별시|강서구||화곡동|1088-6|126.8355|37.53779|월세|29.57|20230616|4,000|80|4|2021|우성상가시장|126.8255|37.52255|1.9101|유통시설2301_csv.csv|||||1088|6|1088|0006|1150010300110880006
25764|서울특별시|강서구||화곡동|1088-6|126.8355|37.53779|전세|29.57|20230619|23,900|0|2|2021|우성상가시장|126.8255|37.52255|1.9101|유통시설2301_csv.csv|||||1088|6|1088|0006|1150010300110880006
25765|서울특별시|강서구||화곡동|109-9|126.84325|37.54302|월세|18.0|20230103|500|45|5|2012|홈플러스(주) 강서점|126.85492|37.55853|2.00824|유통시설2301_csv.csv|||||109|9|0109|0009|1150010300101090009
25766|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|84.91|20230104|26,000|68|9|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25767|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|84.94|20230110|60,000|0|7|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25768|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|104.75|20230113|13,000|0|14|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25769|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|125.02|20230113|65,000|0|3|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25770|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|130.28|20230118|3,000|300|1|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25771|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|104.75|20230118|5,000|169|5|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25772|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|84.94|20230128|10,000|130|13|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25773|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|84.94|20230204|45,000|0|10|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25774|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|84.91|20230317|3,500|220|3|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25775|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|144.12|20230318|57,500|0|1|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25776|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|125.02|20230323|55,000|20|5|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25777|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|125.02|20230325|59,000|0|14|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25778|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|84.94|20230325|8,000|160|7|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25779|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|84.91|20230329|10,000|180|1|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25780|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|125.02|20230331|57,000|0|3|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25781|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|192.22|20230406|70,000|0|2|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25782|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|104.75|20230408|5,000|250|9|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25783|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|104.75|20230408|56,000|0|14|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25784|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|144.12|20230410|15,000|200|12|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25785|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|156.88|20230412|65,000|0|12|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25786|서울특별시|강서구||화곡동|1091|126.83224|37.54724|월세|156.88|20230412|15,000|220|7|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
25787|서울특별시|강서구||화곡동|1091|126.83224|37.54724|전세|144.12|20230420|65,000|0|9|2002|홈플러스(주) 강서점|126.85492|37.55853|2.3603|유통시설2301_csv.csv|||||1091|0|1091|0000|1150010300110910000
