전용면적(㎡),대지권면적(㎡),계약일,거래금액(만원),층,거래유형,관내,PNU,매수자_M,매수자_개인,매수자_공공기관,매수자_기타,매수자_법인,매도자_M,매도자_개인,매도자_공공기관,매도자_기타,매도자_법인,등기일자,건축연령,계약기간,거래유형_중개거래,거래유형_직거래
29.21,7.8971,2024-03-16,18550,6,중개거래,1,1150010300100240152,0,1,0,0,0,0,1,0,0,0,2024-03-22,9,,1,0
44.96,21.075,2024-03-16,19800,4,중개거래,1,1150010300108590021,0,1,0,0,0,0,1,0,0,0,2024-06-14,22,,1,0
25.23,15.16,2024-03-15,24100,5,중개거래,1,1150010300103600002,0,1,0,0,0,0,1,0,0,0,2024-04-05,5,,1,0
59.23,28.7,2024-03-15,21000,1,중개거래,1,1150010300103520007,0,1,0,0,0,0,1,0,0,0,2024-05-16,23,,1,0
49.6,27.33,2024-03-15,20000,3,직거래,0,1150010300108080016,0,1,0,0,0,0,1,0,0,0,2024-03-25,14,,0,1
62.31,29.0,2024-03-15,20000,2,중개거래,1,1150010300101600002,0,1,0,0,0,0,1,0,0,0,2024-03-25,21,,1,0
59.5,33.14,2024-03-15,23500,4,중개거래,1,1150010300100240049,0,1,0,0,0,0,1,0,0,0,2024-03-29,16,,1,0
28.8,14.34,2024-03-15,19300,1,직거래,0,1150010300110560027,0,1,0,0,0,0,1,0,0,0,2024-03-15,23,,0,1
33.16,19.53,2024-03-15,18900,2,중개거래,1,1150010300107910014,0,1,0,0,0,0,1,0,0,0,2024-05-31,12,,1,0
33.29,19.761,2024-03-15,27820,3,직거래,0,1150010300103660032,0,1,0,0,0,0,1,0,0,0,2024-04-01,6,,0,1
49.93,24.73,2024-03-14,26000,4,중개거래,1,1150010300103720054,0,1,0,0,0,0,1,0,0,0,2024-06-13,12,,1,0
52.77,25.66,2024-03-14,26700,3,중개거래,1,1150010300110150024,0,1,0,0,0,0,1,0,0,0,2024-05-27,22,,1,0
29.95,19.2248,2024-03-14,22000,2,중개거래,1,1150010300110490051,0,1,0,0,0,0,1,0,0,0,2024-05-23,7,,1,0
41.13,25.36,2024-03-14,28100,5,중개거래,1,1150010300108710039,0,1,0,0,0,0,1,0,0,0,2024-05-23,11,,1,0
29.11,15.472,2024-03-14,27500,6,중개거래,1,1150010300104000095,0,1,0,0,0,0,1,0,0,0,2024-05-10,12,,1,0
45.54,24.88,2024-03-14,13400,1,중개거래,1,1150010300101020123,0,1,0,0,0,0,1,0,0,0,2024-04-17,33,,1,0
32.91,20.31,2024-03-14,23000,5,중개거래,1,1150010300108700060,0,1,0,0,0,0,1,0,0,0,2024-05-09,8,,1,0
59.66,43.35,2024-03-14,29500,2,중개거래,1,1150010300101600017,0,1,0,0,0,0,1,0,0,0,,16,,1,0
31.2,18.45,2024-03-14,16100,2,중개거래,1,1150010300110410029,0,1,0,0,0,0,1,0,0,0,2024-04-30,13,,1,0
18.4,11.5,2024-03-14,18500,6,직거래,0,1150010300103920031,0,1,0,0,0,0,1,0,0,0,2024-03-15,10,,0,1
60.82,27.97,2024-03-14,22900,4,직거래,0,1150010300100560652,0,1,0,0,0,0,1,0,0,0,2024-03-14,21,,0,1
57.61,24.148,2024-03-13,26000,3,중개거래,1,1150010300110450019,0,1,0,0,0,0,1,0,0,0,2024-04-09,30,,1,0
27.31,15.94,2024-03-13,19300,5,직거래,0,1150010300104510008,0,1,0,0,0,0,1,0,0,0,2024-03-13,11,,0,1
42.95,21.91,2024-03-13,10650,-1,직거래,0,1150010300104090093,0,0,1,0,0,0,1,0,0,0,2024-03-29,33,,0,1
58.6,26.13,2024-03-13,26000,4,중개거래,1,1150010300110550013,0,1,0,0,0,0,1,0,0,0,2024-05-13,24,,1,0
28.71,17.46,2024-03-12,22000,4,중개거래,1,1150010300110820025,0,1,0,0,0,0,1,0,0,0,2024-05-10,11,,1,0
61.82,28.048,2024-03-12,24500,3,중개거래,1,1150010300101020055,0,1,0,0,0,0,1,0,0,0,2024-04-05,23,,1,0
23.97,14.084,2024-03-12,21300,4,중개거래,1,1150010300103930021,0,1,0,0,0,0,1,0,0,0,2024-04-09,7,,1,0
28.7,18.263,2024-03-12,21300,2,중개거래,1,1150010300103620011,0,1,0,0,0,0,1,0,0,0,2024-04-30,8,,1,0
62.1,69.07,2024-03-12,20000,1,직거래,0,1150010300111300011,0,1,0,0,0,0,1,0,0,0,2024-03-12,41,,0,1
60.06,26.13,2024-03-12,22250,1,중개거래,1,1150010300108310002,0,1,0,0,0,0,1,0,0,0,2024-05-31,22,,1,0
79.65,44.48,2024-03-11,21000,2,중개거래,1,1150010300105040112,0,1,0,0,0,0,1,0,0,0,2024-05-20,22,,1,0
67.86,33.1,2024-03-11,30000,2,중개거래,1,1150010300103410043,0,1,0,0,0,0,1,0,0,0,2024-05-14,24,,1,0
50.48,44.5,2024-03-11,25000,1,직거래,0,1150010300100560337,0,1,0,0,0,0,1,0,0,0,2024-04-03,35,,0,1
36.18,19.07,2024-03-11,12400,5,직거래,0,1150010300110840026,0,1,0,0,0,0,1,0,0,0,2024-03-12,22,,0,1
59.58,29.153,2024-03-11,28500,3,중개거래,1,1150010300110870016,0,1,0,0,0,0,1,0,0,0,2024-04-26,23,,1,0
29.25,16.548,2024-03-10,16500,4,중개거래,1,1150010300103850024,0,1,0,0,0,0,1,0,0,0,2024-05-17,13,,1,0
51.2,34.44,2024-03-10,24500,2,직거래,0,1150010300103620099,0,1,0,0,0,0,1,0,0,0,2024-03-13,16,,0,1
60.58,35.79,2024-03-09,25300,3,중개거래,1,1150010300109880016,0,1,0,0,0,0,1,0,0,0,2024-05-30,17,,1,0
26.95,17.75,2024-03-09,15500,5,중개거래,1,1150010300108620009,0,1,0,0,0,0,1,0,0,0,2024-05-31,8,,1,0
68.27,34.52,2024-03-09,24800,1,중개거래,1,1150010300103530024,0,1,0,0,0,0,1,0,0,0,2024-04-19,27,,1,0
45.73,31.89,2024-03-09,28000,4,중개거래,1,1150010300103920021,0,1,0,0,0,0,1,0,0,0,2024-03-13,8,,1,0
29.25,17.59,2024-03-09,12500,3,중개거래,1,1150010300101520005,0,1,0,0,0,0,0,0,0,1,2024-03-19,23,,1,0
34.6,20.25,2024-03-09,17000,4,중개거래,1,1150010300108060002,0,1,0,0,0,0,1,0,0,0,2024-03-15,14,,1,0
64.53,29.59,2024-03-09,27900,2,중개거래,1,1150010300101050173,0,1,0,0,0,0,1,0,0,0,2024-04-24,24,,1,0
52.19,35.01,2024-03-09,20500,3,중개거래,1,1150010300104660015,0,1,0,0,0,0,0,0,0,1,2024-06-04,21,,1,0
59.85,34.09,2024-03-08,13500,-1,중개거래,1,1150010300107480024,0,1,0,0,0,0,1,0,0,0,2024-03-13,24,,1,0
59.61,25.856,2024-03-08,22500,2,중개거래,1,1150010300109730002,0,1,0,0,0,0,1,0,0,0,2024-05-07,24,,1,0
40.88,20.24,2024-03-08,15000,5,중개거래,1,1150010300101110122,0,1,0,0,0,0,1,0,0,0,2024-03-12,22,,1,0
56.43,26.849,2024-03-08,10900,-1,중개거래,1,1150010300103690016,0,1,0,0,0,0,1,0,0,0,,33,,1,0
65.54,17.9233,2024-03-08,26000,2,중개거래,1,1150010300104240079,0,1,0,0,0,0,1,0,0,0,2024-05-31,17,,1,0
68.42,23.86,2024-03-08,28500,2,중개거래,1,1150010300103950010,0,1,0,0,0,0,1,0,0,0,2024-06-10,24,,1,0
33.0,16.24,2024-03-07,13000,4,중개거래,1,1150010300100560406,0,1,0,0,0,0,1,0,0,0,2024-04-30,30,,1,0
43.23,21.25,2024-03-07,15500,2,중개거래,1,1150010300100560672,0,1,0,0,0,0,1,0,0,0,2024-04-12,23,,1,0
68.78,317.2,2024-03-07,31500,4,중개거래,1,1150010300110540018,0,1,0,0,0,0,1,0,0,0,2024-05-14,23,,1,0
59.9,30.667,2024-03-06,27800,3,중개거래,1,1150010300104240158,0,1,0,0,0,0,1,0,0,0,2024-07-02,25,,1,0
63.75,34.37,2024-03-06,29800,2,중개거래,1,1150010300110740009,0,1,0,0,0,0,1,0,0,0,2024-05-20,21,,1,0
45.14,21.89,2024-03-06,16300,4,중개거래,0,1150010300108350010,0,1,0,0,0,0,1,0,0,0,2024-05-14,21,,1,0
62.64,36.69,2024-03-06,25300,3,중개거래,1,1150010300101050020,0,1,0,0,0,0,1,0,0,0,2024-03-08,13,,1,0
62.89,34.935,2024-03-06,29000,3,중개거래,1,1150010300111280016,0,1,0,0,0,0,1,0,0,0,2024-03-11,15,,1,0
41.04,256.1,2024-03-06,14000,2,중개거래,1,1150010300103920005,0,1,0,0,0,0,1,0,0,0,2024-06-21,30,,1,0
24.11,15.59,2024-03-06,23000,2,직거래,0,1150010300104240018,0,1,0,0,0,0,1,0,0,0,2024-03-08,4,,0,1
50.29,27.714,2024-03-05,20200,4,중개거래,1,1150010300110180014,0,1,0,0,0,0,1,0,0,0,2024-04-25,16,,1,0
61.01,35.97,2024-03-05,15000,-1,중개거래,1,1150010300104750020,0,1,0,0,0,0,1,0,0,0,2024-03-28,31,,1,0
62.37,28.297,2024-03-05,14000,-1,직거래,0,1150010300101020055,0,0,0,0,1,0,1,0,0,0,2024-03-05,23,,0,1
64.805,37.2,2024-03-05,32000,2,중개거래,1,1150010300103410034,0,1,0,0,0,0,1,0,0,0,2024-05-09,17,,1,0
28.05,13.37,2024-03-05,6000,-1,중개거래,1,1150010300101670014,0,1,0,0,0,0,1,0,0,0,2024-03-05,22,,1,0
46.23,30.31,2024-03-05,29000,2,중개거래,1,1150010300110840057,0,1,0,0,0,0,1,0,0,0,2024-06-03,9,,1,0
29.49,14.51,2024-03-04,23000,3,중개거래,1,1150010300110730028,0,1,0,0,0,0,1,0,0,0,2024-05-10,8,,1,0
33.3,17.13,2024-03-04,16000,1,중개거래,1,1150010300109620017,0,1,0,0,0,0,1,0,0,0,2024-03-22,30,,1,0
48.12,28.186,2024-03-04,21000,4,중개거래,1,1150010300100590062,0,1,0,0,0,0,1,0,0,0,2024-03-22,15,,1,0
60.22,27.82,2024-03-04,28000,2,중개거래,1,1150010300100460020,0,1,0,0,0,0,1,0,0,0,2024-04-16,20,,1,0
69.2,40.15,2024-03-04,18000,4,중개거래,0,1150010300110440020,0,1,0,0,0,0,1,0,0,0,2024-03-05,18,,1,0
40.83,25.19,2024-03-04,27000,5,중개거래,0,1150010300103460062,0,1,0,0,0,0,1,0,0,0,2024-04-08,7,,1,0
51.54,29.686,2024-03-04,18000,2,중개거래,1,1150010300100550048,0,1,0,0,0,0,1,0,0,0,2024-06-05,16,,1,0
29.36,18.49,2024-03-02,20000,3,중개거래,1,1150010300101530001,0,1,0,0,0,0,1,0,0,0,2024-05-20,6,,1,0
36.88,28.4,2024-03-02,13800,1,중개거래,1,1150010300109520003,0,1,0,0,0,0,1,0,0,0,2024-05-21,34,,1,0
58.72,42.66,2024-03-01,22000,2,중개거래,1,1150010300108710031,0,1,0,0,0,0,1,0,0,0,2024-04-29,8,,1,0
29.1,22.0158,2024-03-01,21000,2,중개거래,1,1150010300103540021,0,1,0,0,0,0,1,0,0,0,2024-03-06,10,,1,0
41.58,23.48,2024-03-01,16000,4,중개거래,1,1150010300109790008,0,1,0,0,0,0,1,0,0,0,2024-03-08,22,,1,0
33.12,20.4811,2024-03-01,19500,6,중개거래,1,1150010300101560006,0,1,0,0,0,0,1,0,0,0,2024-04-15,9,,1,0
56.7,31.15,2024-03-01,23200,4,중개거래,1,1150010300103470010,0,1,0,0,0,0,1,0,0,0,2024-03-20,30,,1,0
29.86,22.74,2024-02-29,29910,4,직거래,0,1150010300109690005,0,1,0,0,0,0,0,0,0,1,2024-03-11,2,,0,1
26.08,16.94,2024-02-29,15500,4,중개거래,1,1150010300101630019,0,1,0,0,0,0,1,0,0,0,2024-03-05,9,,1,0
27.73,18.01,2024-02-29,18500,2,중개거래,1,1150010300101110010,0,1,0,0,0,0,1,0,0,0,2024-03-22,8,,1,0
27.02,16.868,2024-02-29,20000,3,중개거래,1,1150010300104240055,0,1,0,0,0,0,1,0,0,0,2024-02-29,10,,1,0
68.34,31.56,2024-02-29,13800,-1,중개거래,1,1150010300103670071,0,1,0,0,0,0,1,0,0,0,2024-03-06,24,,1,0
33.63,19.3,2024-02-29,13000,1,중개거래,1,1150010300103760029,0,1,0,0,0,0,1,0,0,0,2024-03-04,16,,1,0
28.71,18.87,2024-02-29,25000,2,직거래,0,1150010300103460009,0,1,0,0,0,0,1,0,0,0,2024-02-29,8,,0,1
59.83,29.88,2024-02-28,18000,4,중개거래,1,1150010300104210003,0,1,0,0,0,0,1,0,0,0,2024-03-07,33,,1,0
52.62,29.27,2024-02-28,23800,2,중개거래,1,1150010300103530050,0,1,0,0,0,0,1,0,0,0,2024-05-14,16,,1,0
45.61,29.77,2024-02-28,20500,2,중개거래,1,1150010300100610095,0,1,0,0,0,0,1,0,0,0,2024-05-01,16,,1,0
57.34,24.53,2024-02-28,21000,1,중개거래,1,1150010300101020057,0,1,0,0,0,0,1,0,0,0,2024-04-26,21,,1,0
39.79,25.8,2024-02-28,16500,3,중개거래,1,1150010300105040026,0,1,0,0,0,0,1,0,0,0,2024-05-28,16,,1,0
60.86,34.631,2024-02-27,25000,2,중개거래,1,1150010300108320002,0,1,0,0,0,0,1,0,0,0,2024-04-12,22,,1,0
46.38,32.12,2024-02-27,20000,1,중개거래,1,1150010300101510003,0,1,0,0,0,0,1,0,0,0,2024-04-05,14,,1,0
62.28,32.859,2024-02-27,25500,3,중개거래,1,1150010300101020291,0,1,0,0,0,0,1,0,0,0,2024-04-09,16,,1,0
53.61,31.43,2024-02-27,21500,3,중개거래,0,1150010300100240604,0,1,0,0,0,0,1,0,0,0,2024-03-12,21,,1,0
29.97,18.63,2024-02-27,40800,4,직거래,0,1150010300110180016,0,1,0,0,0,0,1,0,0,0,2024-02-29,2,,0,1
64.53,29.59,2024-02-27,15000,-1,중개거래,1,1150010300101050173,0,1,0,0,0,0,1,0,0,0,2024-03-07,24,,1,0
42.1,27.49,2024-02-27,14200,2,중개거래,1,1150010300101020082,0,1,0,0,0,0,1,0,0,0,2024-04-12,16,,1,0
87.15,48.55,2024-02-26,25000,5,중개거래,1,1150010300100560268,0,1,0,0,0,0,1,0,0,0,2024-02-28,16,,1,0
46.44,53.79,2024-02-26,24800,2,중개거래,1,1150010300100730105,0,1,0,0,0,0,1,0,0,0,2024-03-08,34,,1,0
44.04,24.631,2024-02-26,18000,5,직거래,0,1150010300109940010,0,1,0,0,0,0,1,0,0,0,2024-03-18,13,,0,1
47.49,26.23,2024-02-26,16750,3,중개거래,0,1150010300103730003,0,1,0,0,0,0,1,0,0,0,2024-04-25,28,,1,0
31.65,17.96,2024-02-26,15000,4,중개거래,1,1150010300109610014,0,0,0,0,1,0,1,0,0,0,2024-03-04,17,,1,0
31.89,809.0,2024-02-26,27700,2,중개거래,1,1150010300103710021,0,1,0,0,0,0,1,0,0,0,2024-02-26,6,,1,0
50.76,33.83,2024-02-26,13000,-1,중개거래,1,1150010300101600003,0,1,0,0,0,0,1,0,0,0,2024-03-08,33,,1,0
28.55,20.3256,2024-02-26,23500,5,중개거래,1,1150010300109700021,0,1,0,0,0,0,1,0,0,0,2024-02-27,6,,1,0
27.98,17.4,2024-02-25,25500,2,직거래,0,1150010300101020092,0,1,0,0,0,0,1,0,0,0,2024-03-28,2,,0,1
68.95,26.52,2024-02-24,23700,2,중개거래,1,1150010300103940001,0,1,0,0,0,0,1,0,0,0,2024-05-17,28,,1,0
50.49,26.44,2024-02-24,26000,4,중개거래,1,1150010300110790013,0,1,0,0,0,0,1,0,0,0,2024-04-05,15,,1,0
29.28,18.2,2024-02-24,24000,2,직거래,0,1150010300101020092,0,1,0,0,0,0,1,0,0,0,2024-04-04,2,,0,1
49.99,34.49,2024-02-24,26700,3,중개거래,1,1150010300110140009,0,1,0,0,0,0,1,0,0,0,2024-04-09,15,,1,0
49.87,23.47,2024-02-24,17000,3,중개거래,1,1150010300110610017,0,1,0,0,0,0,1,0,0,0,2024-04-16,23,,1,0
64.8,31.6,2024-02-24,34000,2,중개거래,1,1150010300103410043,0,1,0,0,0,0,1,0,0,0,2024-04-30,24,,1,0
63.06,35.287,2024-02-24,29000,2,중개거래,1,1150010300103810005,0,1,0,0,0,0,1,0,0,0,2024-05-31,14,,1,0
45.69,28.78,2024-02-24,24300,4,중개거래,1,1150010300101530001,0,1,0,0,0,0,1,0,0,0,2024-03-22,6,,1,0
52.46,24.77,2024-02-23,27000,-1,중개거래,1,1150010300103940038,0,1,0,0,0,0,1,0,0,0,2024-05-02,9,,1,0
36.81,26.9,2024-02-23,17800,1,중개거래,1,1150010300101600014,0,1,0,0,0,0,1,0,0,0,2024-05-07,15,,1,0
40.06,24.36,2024-02-23,18000,4,중개거래,1,1150010300103460100,0,1,0,0,0,0,1,0,0,0,2024-02-29,20,,1,0
27.09,17.84,2024-02-23,16500,4,중개거래,1,1150010300108620009,0,0,0,0,1,0,1,0,0,0,2024-04-05,8,,1,0
56.16,31.2,2024-02-23,28000,3,중개거래,1,1150010300103660005,0,1,0,0,0,0,1,0,0,0,2024-07-01,15,,1,0
29.54,18.291,2024-02-22,18300,5,중개거래,1,1150010300100830015,0,1,0,0,0,0,1,0,0,0,2024-03-22,9,,1,0
29.74,20.391,2024-02-22,17000,2,중개거래,1,1150010300104090089,0,1,0,0,0,0,1,0,0,0,2024-09-20,12,,1,0
36.88,28.4,2024-02-22,11250,1,중개거래,1,1150010300109520003,0,1,0,0,0,0,1,0,0,0,2024-02-28,34,,1,0
43.11,22.74,2024-02-22,13000,1,중개거래,1,1150010300104880026,0,1,0,0,0,0,1,0,0,0,2024-02-29,23,,1,0
25.12,18.16,2024-02-22,17800,3,중개거래,1,1150010300108190003,0,1,0,0,0,0,1,0,0,0,2024-03-14,7,,1,0
27.83,7.5241,2024-02-22,19200,7,중개거래,1,1150010300100240152,0,1,0,0,0,0,1,0,0,0,2024-04-30,9,,1,0
53.26,29.545,2024-02-21,24000,3,직거래,0,1150010300103720059,0,1,0,0,0,0,1,0,0,0,2024-02-28,14,,0,1
29.94,17.76,2024-02-21,19800,2,중개거래,1,1150010300103920016,0,1,0,0,0,0,1,0,0,0,2024-03-26,10,,1,0
50.9,30.92,2024-02-21,26000,5,직거래,0,1150010300101110065,0,1,0,0,0,0,1,0,0,0,2024-02-23,10,,0,1
35.54,24.15,2024-02-21,27200,3,직거래,0,1150010300104240047,0,1,0,0,0,0,1,0,0,0,2024-02-21,6,,0,1
36.79,23.442,2024-02-21,21500,2,중개거래,1,1150010300103790028,0,1,0,0,0,0,1,0,0,0,2024-04-29,8,,1,0
26.98,15.6336,2024-02-21,17000,4,중개거래,1,1150010300100610018,0,1,0,0,0,0,1,0,0,0,2024-05-29,12,,1,0
58.77,27.93,2024-02-20,18000,3,직거래,0,1150010300100560655,0,1,0,0,0,0,1,0,0,0,2024-02-21,30,,0,1
36.24,21.31,2024-02-20,22450,3,중개거래,1,1150010300108310005,0,1,0,0,0,0,1,0,0,0,2024-05-07,10,,1,0
22.49,12.26,2024-02-20,8500,4,중개거래,1,1150010300107910006,0,1,0,0,0,0,1,0,0,0,2024-03-07,22,,1,0
81.1,41.8,2024-02-20,26800,2,중개거래,1,1150010300103950008,0,1,0,0,0,0,1,0,0,0,2024-04-18,22,,1,0
43.66,24.09,2024-02-19,23300,4,중개거래,1,1150010300101050238,0,1,0,0,0,0,1,0,0,0,2024-03-05,14,,1,0
57.7,31.9,2024-02-19,23000,3,직거래,0,1150010300103660017,0,1,0,0,0,0,1,0,0,0,2024-02-21,28,,0,1
29.32,20.551,2024-02-19,18700,2,중개거래,1,1150010300103390005,0,1,0,0,0,0,1,0,0,0,2024-02-20,9,,1,0
62.75,34.76,2024-02-19,24000,2,중개거래,1,1150010300100700038,0,1,0,0,0,0,1,0,0,0,2024-02-19,20,,1,0
23.09,18.46,2024-02-19,24500,5,직거래,0,1150010300100760001,0,1,0,0,0,0,1,0,0,0,2024-03-05,5,,0,1
49.17,28.881,2024-02-19,14500,-1,중개거래,1,1150010300101570019,0,1,0,0,0,0,1,0,0,0,2024-05-24,29,,1,0
37.06,30.03,2024-02-19,17000,1,중개거래,1,1150010300110330049,0,1,0,0,0,0,1,0,0,0,2024-02-23,33,,1,0
29.91,19.79,2024-02-19,27000,5,중개거래,1,1150010300100980081,0,1,0,0,0,0,1,0,0,0,2024-03-25,5,,1,0
59.88,33.13,2024-02-17,28000,2,중개거래,1,1150010300103930003,0,1,0,0,0,0,1,0,0,0,2024-03-27,18,,1,0
34.06,23.4,2024-02-17,6500,-1,중개거래,1,1150010300104670017,0,0,0,0,1,0,1,0,0,0,2024-05-17,33,,1,0
40.1,25.86,2024-02-17,27850,2,중개거래,1,1150010300103810004,0,1,0,0,0,0,1,0,0,0,2024-04-15,9,,1,0
80.66,39.5,2024-02-16,14000,-1,중개거래,1,1150010300101660016,0,1,0,0,0,0,1,0,0,0,2024-05-17,23,,1,0
59.16,31.85,2024-02-16,25700,1,중개거래,1,1150010300103500009,0,1,0,0,0,0,1,0,0,0,2024-04-26,23,,1,0
54.63,28.87,2024-02-16,18000,3,중개거래,1,1150010300103460111,0,1,0,0,0,0,1,0,0,0,2024-02-20,20,,1,0
27.75,18.0,2024-02-16,21000,2,중개거래,0,1150010300103460074,0,1,0,0,0,0,1,0,0,0,2024-02-16,8,,1,0
31.68,18.2,2024-02-16,9000,5,중개거래,0,1150010300100840019,0,1,0,0,0,0,0,1,0,0,2024-04-08,22,,1,0
21.8,11.36,2024-02-15,23500,6,직거래,0,1150010300103670051,0,1,0,0,0,0,1,0,0,0,2024-02-15,6,,0,1
51.43,26.6,2024-02-15,19000,3,중개거래,1,1150010300108180011,0,1,0,0,0,0,1,0,0,0,,22,,1,0
43.48,24.735,2024-02-15,22000,3,중개거래,1,1150010300108390026,0,1,0,0,0,0,1,0,0,0,2024-04-17,14,,1,0
44.7,19.83,2024-02-15,16000,4,중개거래,1,1150010300101560014,0,1,0,0,0,0,1,0,0,0,2024-02-28,23,,1,0
26.82,17.66,2024-02-15,16400,3,중개거래,0,1150010300108620009,0,1,0,0,0,0,1,0,0,0,2024-03-07,8,,1,0
28.97,17.04,2024-02-15,25000,2,중개거래,1,1150010300103660036,0,1,0,0,0,0,1,0,0,0,2024-04-30,5,,1,0
76.58,33.19,2024-02-15,28700,3,중개거래,1,1150010300101610002,0,1,0,0,0,0,1,0,0,0,2024-04-08,22,,1,0
54.67,38.81,2024-02-15,15000,3,중개거래,1,1150010300101600011,0,1,0,0,0,0,0,0,0,1,2024-03-29,33,,1,0
21.91,13.5,2024-02-15,20000,5,중개거래,1,1150010300103510041,0,1,0,0,0,0,1,0,0,0,2024-04-11,7,,1,0
40.05,25.274,2024-02-14,23500,3,중개거래,1,1150010300103530015,0,1,0,0,0,0,1,0,0,0,2024-04-08,10,,1,0
52.19,35.01,2024-02-14,18000,2,중개거래,1,1150010300104660015,0,1,0,0,0,0,1,0,0,0,2024-05-10,21,,1,0
66.66,38.14,2024-02-14,33000,2,중개거래,1,1150010300110450037,0,1,0,0,0,0,1,0,0,0,2024-03-29,22,,1,0
19.23,14.64,2024-02-14,18881,2,직거래,0,1150010300109690005,0,1,0,0,0,0,0,0,0,1,,2,,0,1
29.79,19.08,2024-02-14,14850,5,직거래,0,1150010300103970013,0,1,0,0,0,0,1,0,0,0,,8,,0,1
55.92,24.77,2024-02-14,22000,4,중개거래,1,1150010300103910010,0,1,0,0,0,0,1,0,0,0,2024-04-09,23,,1,0
61.87,29.1,2024-02-13,20000,3,중개거래,1,1150010300100550072,0,1,0,0,0,0,1,0,0,0,2024-04-05,22,,1,0
46.08,32.12,2024-02-12,27500,5,중개거래,0,1150010300101120050,0,1,0,0,0,0,1,0,0,0,2024-04-25,8,,1,0
46.08,32.12,2024-02-12,27500,5,직거래,0,1150010300101120050,0,1,0,0,0,0,1,0,0,0,2024-04-25,8,,0,1
45.0,26.43,2024-02-12,14000,1,중개거래,1,1150010300100560507,0,1,0,0,0,0,1,0,0,0,2024-02-29,33,,1,0
61.86,29.89,2024-02-09,26800,2,중개거래,1,1150010300100610070,0,1,0,0,0,0,1,0,0,0,2024-03-26,23,,1,0
55.44,33.3,2024-02-09,19100,5,직거래,0,1150010300103490002,0,1,0,0,0,0,1,0,0,0,2024-03-05,17,,0,1
49.08,31.1085,2024-02-08,21500,4,중개거래,1,1150010300111040001,0,1,0,0,0,0,1,0,0,0,2024-04-15,13,,1,0
46.87,28.6,2024-02-08,45000,2,직거래,0,1150010300110410018,0,1,0,0,0,0,1,0,0,0,2024-02-20,2,,0,1
41.22,28.7,2024-02-08,14000,1,중개거래,1,1150010300100950151,0,1,0,0,0,0,1,0,0,0,2024-03-11,38,,1,0
29.72,19.83,2024-02-08,14500,2,중개거래,1,1150010300100590065,0,1,0,0,0,0,1,0,0,0,2024-03-11,16,,1,0
36.54,23.14,2024-02-07,13800,3,중개거래,1,1150010300100560074,0,0,0,0,1,0,1,0,0,0,2024-04-16,33,,1,0
75.21,33.13,2024-02-07,27000,4,중개거래,1,1150010300103920020,0,1,0,0,0,0,1,0,0,0,2024-04-11,16,,1,0
47.46,20.78,2024-02-07,25000,2,중개거래,1,1150010300104080022,0,1,0,0,0,0,1,0,0,0,2024-03-28,13,,1,0
39.83,24.18,2024-02-07,26000,6,중개거래,1,1150010300110470033,0,1,0,0,0,0,1,0,0,0,2024-03-13,12,,1,0
59.97,27.25,2024-02-07,28000,4,중개거래,1,1150010300110140030,0,0,0,0,1,0,1,0,0,0,2024-02-27,22,,1,0
37.99,21.9,2024-02-07,32000,4,직거래,0,1150010300107840018,0,1,0,0,0,0,1,0,0,0,2024-02-07,8,,0,1
27.9,15.01,2024-02-07,21100,6,중개거래,1,1150010300110670013,0,1,0,0,0,0,1,0,0,0,2024-02-08,6,,1,0
64.44,30.83,2024-02-06,22500,3,중개거래,1,1150010300101510009,0,1,0,0,0,0,1,0,0,0,2024-04-24,23,,1,0
45.72,23.43,2024-02-06,16800,4,중개거래,1,1150010300103920011,0,1,0,0,0,0,1,0,0,0,2024-03-29,24,,1,0
42.53,27.987,2024-02-06,11000,-1,중개거래,1,1150010300103620067,0,1,0,0,0,0,1,0,0,0,2024-03-15,38,,1,0
31.75,18.8129,2024-02-06,25000,6,중개거래,1,1150010300103540079,0,1,0,0,0,0,1,0,0,0,2024-05-07,9,,1,0
29.39,18.12,2024-02-05,27500,3,직거래,0,1150010300101570021,0,1,0,0,0,0,1,0,0,0,2024-02-16,4,,0,1
29.52,19.83,2024-02-05,25000,4,중개거래,1,1150010300109620003,0,1,0,0,0,0,1,0,0,0,2024-02-06,7,,1,0
29.54,23.1,2024-02-05,19000,3,중개거래,1,1150010300103400066,0,1,0,0,0,0,1,0,0,0,2024-02-06,11,,1,0
25.22,15.21,2024-02-05,22000,4,중개거래,1,1150010300104240069,0,1,0,0,0,0,1,0,0,0,2024-02-06,8,,1,0
35.35,22.24,2024-02-05,26500,4,중개거래,1,1150010300108410006,0,1,0,0,0,0,1,0,0,0,2024-05-14,6,,1,0
29.93,19.85,2024-02-05,20800,4,중개거래,1,1150010300110590026,0,1,0,0,0,0,1,0,0,0,2024-03-08,8,,1,0
26.54,20.69,2024-02-03,25000,2,직거래,0,1150010300108220003,0,1,0,0,0,0,1,0,0,0,2024-02-16,2,,0,1
38.86,29.4,2024-02-03,18400,3,중개거래,1,1150010300100240294,0,1,0,0,0,0,1,0,0,0,2024-02-15,23,,1,0
44.87,28.1972,2024-02-03,29500,6,중개거래,0,1150010300107930005,0,1,0,0,0,0,1,0,0,0,2024-02-22,12,,1,0
26.54,20.87,2024-02-03,25000,2,직거래,0,1150010300108220003,0,1,0,0,0,0,1,0,0,0,2024-02-16,2,,0,1
